happiness_classification,norm_imports,norm_exports,fear,anger,surprise,sadness,disgust,joy,anticipation
happy,4.346854497833099,4.4926693837287335,0.0772833723653395,0.0444964871194379,0.0327868852459016,0.0444964871194379,0.0117096018735363,0.0796252927400468,0.1030444964871194
happy,3.966916956178956,4.351042399469145,0.0840630472854641,0.0507880910683012,0.0227670753064798,0.0385288966725043,0.0332749562171628,0.0840630472854641,0.0840630472854641
happy,12.313134567650716,12.018645108655747,0.0677966101694915,0.0423728813559322,0.0296610169491525,0.0423728813559322,0.0296610169491525,0.0847457627118644,0.0932203389830508
happy,0.9628767475439823,0.9832776175767662,0.080168776371308,0.050632911392405,0.0351617440225035,0.0464135021097046,0.0295358649789029,0.0590717299578059,0.1153305203938115
not-happy,1.0832299447477707,0.24683424328001566,0.0646319569120287,0.0466786355475763,0.0341113105924596,0.0359066427289048,0.0251346499102333,0.0807899461400359,0.1077199281867145
not-happy,1.0433750689447894,0.21861413579436084,0.0770750988142292,0.0731225296442687,0.0177865612648221,0.0474308300395256,0.0375494071146245,0.0573122529644268,0.0849802371541501
happy,5.681626892831548,5.964167350399205,0.0865671641791044,0.0567164179104477,0.0298507462686567,0.0552238805970149,0.0313432835820895,0.0701492537313432,0.0940298507462686
not-happy,1.1294196344129335,0.5142573443893864,0.0602836879432624,0.0407801418439716,0.026595744680851,0.0425531914893617,0.0106382978723404,0.0904255319148936,0.1418439716312056
happy,0.19961688103772998,1.0229458055878966,0.0649350649350649,0.0324675324675324,0.0129870129870129,0.0519480519480519,0.0194805194805194,0.0649350649350649,0.0779220779220779
happy,10.128485303020579,8.142717678841068,0.0870748299319727,0.0748299319727891,0.019047619047619,0.0517006802721088,0.0312925170068027,0.0707482993197279,0.0789115646258503
not-happy,0.7190412604016628,0.6321922338211166,0.0611246943765281,0.0464547677261613,0.0330073349633251,0.0440097799511002,0.0268948655256723,0.1002444987775061,0.1100244498777506
happy,0.18874957362263503,0.09784455864106584,0.0692041522491349,0.0380622837370242,0.0380622837370242,0.0328719723183391,0.0224913494809688,0.07439446366782,0.1141868512110726
happy,0.6554838733337061,0.1725503032367107,0.0683176771989752,0.0409906063193851,0.0239111870196413,0.0435525192143467,0.0247651579846285,0.0777113578138343,0.0964987190435525
not-happy,2.6880046674369686,2.494447372887874,0.0913978494623656,0.075268817204301,0.028673835125448,0.0448028673835125,0.021505376344086,0.075268817204301,0.075268817204301
not-happy,1.907996023846766,0.8501073962129756,0.0564516129032258,0.0456989247311828,0.0456989247311828,0.043010752688172,0.0174731182795698,0.0887096774193548,0.1169354838709677
not-happy,1.8484817607880841,0.299851851131963,0.0531468531468531,0.0377622377622377,0.0279720279720279,0.0335664335664335,0.0251748251748251,0.0895104895104895,0.0965034965034965
not-happy,3.5472192518885115,2.8944385251504445,0.0398406374501992,0.0338645418326693,0.0278884462151394,0.0179282868525896,0.0099601593625498,0.0916334661354581,0.1294820717131474
not-happy,3.9106937097813037,0.3279161708791159,0.0747889022919179,0.0494571773220747,0.0337756332931242,0.031363088057901,0.0217129071170084,0.0820265379975874,0.1013268998793727
not-happy,0.2603433786105657,0.7167809674919938,0.0457875457875457,0.0128205128205128,0.0402930402930402,0.0183150183150183,0.0109890109890109,0.1098901098901098,0.1373626373626373
not-happy,6.366482639651345,3.2294171574881356,0.0442600276625172,0.0359612724757952,0.0345781466113416,0.0304287690179806,0.0055325034578146,0.1051175656984785,0.1175656984785615
not-happy,2.3016901297987147,0.82963512685675,0.0719602977667493,0.0471464019851116,0.032258064516129,0.0521091811414392,0.0024813895781637,0.0843672456575682,0.1017369727047146
happy,1.0815070959012194,0.47113613592776055,0.0881017257039055,0.0608537693006357,0.0390554041780199,0.0617620345140781,0.0317892824704813,0.0717529518619436,0.0908265213442325
not-happy,0.5662004039927462,2.113374236430344,0.0906862745098039,0.0588235294117647,0.0441176470588235,0.0563725490196078,0.0294117647058823,0.0857843137254902,0.1102941176470588
happy,3.3459883741798317,3.6480417252138055,0.0603085553997194,0.0462833099579242,0.0364656381486676,0.0448807854137447,0.0224403927068723,0.0953716690042075,0.1107994389901823
happy,1.7798781651024675,1.6455103388281291,0.0554089709762532,0.0448548812664907,0.0131926121372031,0.0263852242744063,0.0237467018469656,0.0712401055408971,0.0976253298153034
happy,1.5927117154470003,0.5664456047944596,0.0771812080536912,0.0503355704697986,0.0335570469798657,0.0402684563758389,0.0067114093959731,0.0939597315436241,0.1174496644295302
happy,3.5704157602519007,3.588969419953969,0.0760869565217391,0.056159420289855,0.019927536231884,0.0579710144927536,0.0344202898550724,0.1141304347826086,0.0942028985507246
not-happy,230.70465755256495,240.63268623892074,0.0545670225385527,0.0284697508896797,0.0355871886120996,0.0379596678529062,0.0130486358244365,0.1115065243179122,0.1138790035587188
not-happy,1.2792249689821558,0.45338319990708625,0.0601769911504424,0.031858407079646,0.0300884955752212,0.0247787610619469,0.0194690265486725,0.1026548672566371,0.111504424778761
not-happy,1.7258591081022303,1.483243684202379,0.0967365967365967,0.0629370629370629,0.0291375291375291,0.0559440559440559,0.0256410256410256,0.0629370629370629,0.0909090909090909
happy,8.146904759961542,7.329676432487841,0.0792227204783258,0.046337817638266,0.0373692077727952,0.0418535127055306,0.0269058295964125,0.0807174887892376,0.0837070254110612
happy,0.22960795990190772,0.04499152702310373,0.0705882352941176,0.0509803921568627,0.0215686274509803,0.0745098039215686,0.0235294117647058,0.0607843137254901,0.0725490196078431
happy,8.977857873637321,10.922753252070427,0.0630081300813008,0.0426829268292682,0.0386178861788617,0.0548780487804878,0.032520325203252,0.0914634146341463,0.1138211382113821
not-happy,0.7921323276611715,0.1312416864962537,0.0831683168316831,0.0554455445544554,0.0237623762376237,0.0376237623762376,0.0396039603960396,0.0732673267326732,0.0851485148514851
not-happy,4.036558945709575,4.379808232880827,0.0575079872204472,0.0351437699680511,0.0351437699680511,0.0287539936102236,0.0095846645367412,0.0766773162939297,0.1022364217252396
happy,2.20658770832717,1.0951709715752938,0.0489510489510489,0.0384615384615384,0.0419580419580419,0.0367132867132867,0.0244755244755244,0.0979020979020979,0.1241258741258741
happy,0.25498142314499006,0.1842065076842892,0.0816326530612244,0.0641399416909621,0.0291545189504373,0.0451895043731778,0.0262390670553935,0.0626822157434402,0.1282798833819242
happy,0.4746011328784703,0.032861435458353884,0.0642673521850899,0.0475578406169665,0.0321336760925449,0.0359897172236503,0.0192802056555269,0.0912596401028277,0.0848329048843187
not-happy,5.400593240238888,0.23700646065495226,0.0983606557377049,0.0702576112412178,0.0362997658079625,0.063231850117096,0.0327868852459016,0.0737704918032786,0.0878220140515222
not-happy,0.8005041119389191,0.4469766410785214,0.0695443645083932,0.0479616306954436,0.02757793764988,0.0407673860911271,0.0251798561151079,0.0803357314148681,0.0779376498800959
not-happy,0.9355223871252971,0.1535067593735601,0.0945558739255014,0.0573065902578796,0.0229226361031518,0.0544412607449856,0.0286532951289398,0.0773638968481375,0.1117478510028653
not-happy,1.6187118014243436,0.5379693280184131,0.0865497076023391,0.0608187134502924,0.0327485380116959,0.0631578947368421,0.0432748538011695,0.0783625730994152,0.0818713450292397
happy,0.2862238140591584,0.12083031785398946,0.0901803607214428,0.0601202404809619,0.0210420841683366,0.0450901803607214,0.0230460921843687,0.065130260521042,0.0861723446893787
happy,1.2339405969125983,2.2539836298045195,0.0769230769230769,0.0625,0.0348557692307692,0.048076923076923,0.0300480769230769,0.0877403846153846,0.0901442307692307
not-happy,1.9229898162405104,0.2152698889357141,0.0746527777777777,0.0451388888888888,0.0225694444444444,0.0399305555555555,0.03125,0.0868055555555555,0.0868055555555555
not-happy,1.0498000224810042,0.7763140162699537,0.0692520775623268,0.0166204986149584,0.0498614958448753,0.0277008310249307,0.0110803324099723,0.0969529085872576,0.113573407202216
not-happy,0.2723267049383791,0.7208238179331307,0.04,0.0213333333333333,0.032,0.024,0.0133333333333333,0.1066666666666666,0.112
happy,3.7777819867607745,4.158128706600605,0.0405727923627685,0.0334128878281622,0.035799522673031,0.035799522673031,0.0143198090692124,0.0906921241050119,0.116945107398568
happy,1.8354822130246,2.1003185018897326,0.0544090056285178,0.0393996247654784,0.0431519699812382,0.024390243902439,0.0168855534709193,0.0938086303939962,0.1125703564727955
not-happy,2.6341752641843867,1.8902080936612216,0.0605042016806722,0.0235294117647058,0.0218487394957983,0.0184873949579831,0.0033613445378151,0.0773109243697479,0.1159663865546218
happy,0.6257370837809407,1.247608946153542,0.0531914893617021,0.0319148936170212,0.0319148936170212,0.0283687943262411,0.0212765957446808,0.1099290780141844,0.0992907801418439
happy,24.92369210520639,28.01333791266882,0.0746887966804979,0.0539419087136929,0.0145228215767634,0.0373443983402489,0.0124481327800829,0.0809128630705394,0.1203319502074688
not-happy,10.135011854003565,6.46865372341715,0.0941028858218318,0.0664993726474278,0.0263488080301129,0.0514429109159347,0.0388958594730238,0.0790464240903387,0.0915934755332496
not-happy,7.104724013981149,3.2891094680520774,0.0331491712707182,0.0257826887661141,0.0257826887661141,0.0294659300184162,0.0147329650092081,0.1049723756906077,0.1215469613259668
not-happy,0.0735175035878233,0.01722011668649365,0.0736842105263157,0.0403508771929824,0.0403508771929824,0.031578947368421,0.0210526315789473,0.0964912280701754,0.1070175438596491
happy,2.251592235101143,7.807147167532563,0.0663176265270506,0.0436300174520069,0.0331588132635253,0.0349040139616055,0.0122164048865619,0.0855148342059336,0.1082024432809773
not-happy,1.0134126031634934,0.1541633513106545,0.0801393728222996,0.0557491289198606,0.0452961672473867,0.0540069686411149,0.0261324041811846,0.1010452961672473,0.1080139372822299
not-happy,2.440291217862414,1.2372797098079802,0.0610021786492374,0.0610021786492374,0.0283224400871459,0.0413943355119825,0.0392156862745098,0.074074074074074,0.0849673202614379
happy,0.5722310273951018,0.550258962925796,0.0847457627118644,0.0423728813559322,0.0389830508474576,0.0322033898305084,0.0254237288135593,0.0627118644067796,0.1050847457627118
happy,1.213043368463613,1.060743926225045,0.0538461538461538,0.0423076923076923,0.0384615384615384,0.0307692307692307,0.0076923076923076,0.0923076923076923,0.1115384615384615
not-happy,0.7298219169007836,0.5796600978704738,0.0511111111111111,0.0288888888888888,0.0333333333333333,0.0311111111111111,0.0177777777777777,0.0577777777777777,0.1044444444444444
not-happy,0.43393701509684807,0.13970445938056325,0.1085409252669039,0.0640569395017793,0.0373665480427046,0.0391459074733096,0.0427046263345195,0.0640569395017793,0.1014234875444839
not-happy,0.7011661584441846,1.909674697395965,0.0705128205128205,0.0555555555555555,0.0299145299145299,0.047008547008547,0.0299145299145299,0.0555555555555555,0.0876068376068376
happy,2.0670428574486266,1.089198806998567,0.0433333333333333,0.02,0.03,0.0233333333333333,0.02,0.07,0.0866666666666666
not-happy,1.9225812334264345,0.40054350989117404,0.0872817955112219,0.054862842892768,0.0224438902743142,0.0473815461346633,0.0299251870324189,0.0623441396508728,0.0698254364089775
happy,1.057225021571376,1.0337782725098976,0.021505376344086,0.0086021505376344,0.0408602150537634,0.0150537634408602,0.0021505376344086,0.1010752688172043,0.1290322580645161
happy,0.9641036707357852,3.6648747448475545,0.054862842892768,0.0399002493765586,0.027431421446384,0.0249376558603491,0.0349127182044887,0.0723192019950124,0.0897755610972568
not-happy,0.6695140552106935,0.20766861879718,0.1217481789802289,0.072840790842872,0.0426638917793964,0.0655567117585848,0.0332986472424557,0.0801248699271592,0.0822060353798126
not-happy,2.094339686866302,0.2604585440304995,0.072639225181598,0.0338983050847457,0.0460048426150121,0.0266343825665859,0.0145278450363196,0.0968523002421307,0.1210653753026634
not-happy,0.7698934491454104,0.3868942188663362,0.0479876160990712,0.0263157894736842,0.0216718266253869,0.0294117647058823,0.0139318885448916,0.0712074303405572,0.1191950464396284
happy,0.9210698827188486,0.5424973195776471,0.0615796519410977,0.036144578313253,0.0281124497991967,0.0334672021419009,0.0294511378848728,0.0696117804551539,0.1111111111111111
happy,2.9807273354770802,2.8680984653798114,0.0606694560669456,0.0502092050209205,0.0313807531380753,0.0502092050209205,0.0313807531380753,0.0794979079497908,0.0753138075313807
happy,0.8257240252606978,0.8266303010418569,0.0321100917431192,0.0229357798165137,0.0344036697247706,0.0160550458715596,0.0045871559633027,0.0940366972477064,0.1146788990825688
happy,0.1465882866448474,0.036496376941797186,0.0535405872193437,0.0310880829015544,0.0259067357512953,0.0189982728842832,0.0172711571675302,0.079447322970639,0.0949913644214162
happy,3.3007022952434997,3.0253649601779666,0.0764925373134328,0.0485074626865671,0.0391791044776119,0.042910447761194,0.0279850746268656,0.0914179104477612,0.1063432835820895
happy,21.648255899739812,19.681205705279837,0.0972045743329097,0.0768742058449809,0.0400254129606099,0.0489199491740787,0.0317662007623888,0.0787801778907242,0.0921219822109275
happy,4.471860011022921,6.378362379154519,0.0694183864915572,0.0562851782363977,0.0206378986866791,0.0450281425891182,0.0356472795497185,0.0712945590994371,0.0900562851782364
not-happy,1.4330937423478691,0.9123930721767702,0.0989304812834224,0.0762032085561497,0.0254010695187165,0.052139037433155,0.0494652406417112,0.0828877005347593,0.0788770053475935
not-happy,10.778689229777157,8.255074429840692,0.0874074074074074,0.04,0.0281481481481481,0.0296296296296296,0.0207407407407407,0.074074074074074,0.0948148148148148
happy,0.986643998143158,0.6433116128366361,0.0916271721958925,0.0663507109004739,0.0379146919431279,0.0379146919431279,0.0205371248025276,0.0742496050552922,0.1105845181674565
happy,2.2055485641902255,2.07070802019106,0.073385518590998,0.0616438356164383,0.0244618395303326,0.0401174168297455,0.0293542074363992,0.060665362035225,0.0841487279843444
not-happy,107.7389879689491,65.30537055861186,0.0736842105263157,0.0543859649122807,0.0298245614035087,0.0368421052631578,0.0385964912280701,0.0771929824561403,0.0929824561403508
happy,2.840698682593657,3.2584841672431,0.0745341614906832,0.0610766045548654,0.0320910973084886,0.0755693581780538,0.0383022774327122,0.0590062111801242,0.0993788819875776
happy,0.43499033980102725,0.1753263133373833,0.065123010130246,0.0506512301013024,0.0332850940665701,0.0463096960926193,0.0361794500723589,0.0810419681620839,0.1172214182344428
happy,1.4085397014659968,2.5975788698925224,0.0737100737100737,0.054054054054054,0.0319410319410319,0.0491400491400491,0.0171990171990172,0.085995085995086,0.0909090909090909
not-happy,2.3035237425480033,1.5628835537156194,0.1245487364620938,0.1101083032490974,0.0342960288808664,0.0722021660649819,0.0451263537906137,0.0649819494584837,0.1064981949458483
not-happy,2.311531460121564,1.0538021176468368,0.0879120879120879,0.0439560439560439,0.0263736263736263,0.0505494505494505,0.0263736263736263,0.0813186813186813,0.1010989010989011
happy,21.261654843671423,21.07757430284852,0.072790294627383,0.0589254766031195,0.0207972270363951,0.0433275563258232,0.024263431542461,0.1057192374350086,0.1178509532062391
not-happy,2.9598595962183336,0.9436027001788908,0.0642398286937901,0.019271948608137,0.0278372591006423,0.025695931477516,0.019271948608137,0.0942184154175588,0.1241970021413276
happy,22.873781465195098,20.617051508789334,0.079345088161209,0.0516372795969773,0.0390428211586901,0.0289672544080604,0.017632241813602,0.061712846347607,0.0994962216624685
not-happy,0.8350065819530718,0.23370989485253177,0.1216730038022813,0.0760456273764258,0.0380228136882129,0.0722433460076045,0.0342205323193916,0.0608365019011406,0.091254752851711
happy,2.493323848884972,2.4730754040638177,0.0984682713347921,0.061269146608315,0.0284463894967177,0.0678336980306345,0.024070021881838,0.0459518599562363,0.0590809628008752
not-happy,4.718229227990158,1.8044222797611125,0.0840579710144927,0.0637681159420289,0.0405797101449275,0.0608695652173913,0.036231884057971,0.1,0.0971014492753623
happy,9.0428280352946,8.94911367159107,0.0843806104129264,0.052064631956912,0.0323159784560143,0.0574506283662477,0.0323159784560143,0.0861759425493716,0.0987432675044883
not-happy,12.588968933249857,6.139343743379461,0.0799347471451876,0.0570962479608482,0.0195758564437194,0.0538336052202283,0.0391517128874388,0.0799347471451876,0.0962479608482871
happy,15.45175235052177,13.012538099103859,0.1152647975077881,0.0950155763239875,0.0389408099688473,0.0591900311526479,0.0420560747663551,0.0451713395638629,0.0903426791277258
not-happy,1.4909733466918256,0.6928918474595966,0.0723781388478582,0.0576070901033973,0.0310192023633678,0.0915805022156573,0.0561299852289512,0.0812407680945347,0.0989660265878877
happy,15.9100088825733,15.697385103269154,0.0968622100954979,0.0736698499317871,0.0327421555252387,0.0559345156889495,0.0436562073669849,0.068212824010914,0.0873124147339699
happy,0.6321288320131493,1.5903841506258625,0.0870901639344262,0.0768442622950819,0.0317622950819672,0.0635245901639344,0.0389344262295082,0.0727459016393442,0.0829918032786885
happy,0.7134087548590778,0.47058416586471596,0.0799522673031026,0.0453460620525059,0.0250596658711217,0.0369928400954653,0.026252983293556,0.0799522673031026,0.0787589498806682
not-happy,2.682373774491145,2.8558962564880215,0.0783898305084745,0.0550847457627118,0.0296610169491525,0.0466101694915254,0.0275423728813559,0.0847457627118644,0.1207627118644067
happy,0.0985127895789418,0.10453399887049339,0.0710227272727272,0.0596590909090909,0.0284090909090909,0.0681818181818181,0.0284090909090909,0.0681818181818181,0.1022727272727272
happy,16.56242866063079,15.05334523238421,0.0671641791044776,0.0348258706467661,0.017412935323383,0.0373134328358208,0.0074626865671641,0.0945273631840796,0.1069651741293532
happy,1.0400413760219134,0.6391453791813902,0.072463768115942,0.044927536231884,0.036231884057971,0.0347826086956521,0.0275362318840579,0.0797101449275362,0.0884057971014492
not-happy,6.519638528110155,5.299142135192287,0.0678260869565217,0.0434782608695652,0.0313043478260869,0.0382608695652173,0.0208695652173913,0.057391304347826,0.0852173913043478
not-happy,1.8624151444100865,1.6277669262843228,0.0706638115631691,0.032119914346895,0.0428265524625267,0.0663811563169164,0.0342612419700214,0.0856531049250535,0.1070663811563169
happy,0.4330779712149092,1.7093872784982709,0.0597222222222222,0.0472222222222222,0.0263888888888888,0.0597222222222222,0.0263888888888888,0.0833333333333333,0.1083333333333333
not-happy,4.944415235824923,9.15815675336258,0.0911528150134048,0.0831099195710455,0.0402144772117962,0.0536193029490616,0.0375335120643431,0.0764075067024128,0.0978552278820375
not-happy,1.5497430229798812,0.28602498402371407,0.0515151515151515,0.0272727272727272,0.0363636363636363,0.0393939393939393,0.0272727272727272,0.1151515151515151,0.1424242424242424
happy,11.02814619519172,9.869586416502496,0.0902255639097744,0.0655209452201933,0.0300751879699248,0.0547798066595059,0.037593984962406,0.0805585392051557,0.079484425349087
not-happy,6.961575586800588,3.166183774638311,0.0625,0.0546875,0.021484375,0.0390625,0.025390625,0.07421875,0.09375
not-happy,2.011228290518045,0.7142701851061926,0.0716279069767441,0.0604651162790697,0.0241860465116279,0.0483720930232558,0.0195348837209302,0.081860465116279,0.0995348837209302
happy,2.2189890953773843,1.3093081118342251,0.1001926782273603,0.0789980732177264,0.0308285163776493,0.0500963391136801,0.0231213872832369,0.0751445086705202,0.1059730250481695
not-happy,8.23079247287853,7.184313274934622,0.0625,0.0472222222222222,0.0222222222222222,0.0416666666666666,0.0263888888888888,0.0736111111111111,0.1152777777777777
not-happy,4.110913500063221,1.4860283804408294,0.0719794344473007,0.0334190231362467,0.0539845758354755,0.0437017994858611,0.0385604113110539,0.0925449871465295,0.0899742930591259
not-happy,2.3374463752412042,2.5940890089648536,0.0616016427104722,0.028747433264887,0.0266940451745379,0.0431211498973305,0.0225872689938398,0.0944558521560575,0.082135523613963
happy,2.056672599019318,1.7773589503717215,0.1425120772946859,0.0833333333333333,0.0519323671497584,0.0640096618357488,0.0241545893719806,0.0579710144927536,0.0905797101449275
not-happy,1.885324565305614,0.8818412812579682,0.0870646766169154,0.0671641791044776,0.0199004975124378,0.0522388059701492,0.0472636815920398,0.0472636815920398,0.0820895522388059
happy,1.307868174905535,0.6799840058587112,0.1133428981348637,0.0889526542324246,0.024390243902439,0.0545193687230989,0.0200860832137733,0.0717360114777618,0.0875179340028694
happy,4.532779203868662,4.690119319271128,0.0854368932038835,0.058252427184466,0.0407766990291262,0.0427184466019417,0.0252427184466019,0.0834951456310679,0.0990291262135922
happy,4.222019869802981,4.104528499844406,0.070607553366174,0.0623973727422003,0.0328407224958949,0.0394088669950738,0.0164203612479474,0.0788177339901477,0.1116584564860427
happy,10.9301509945532,11.81269570753753,0.0633693972179289,0.0448222565687789,0.0231839258114374,0.0401854714064915,0.0108191653786707,0.0695517774343122,0.0896445131375579
happy,0.9897706191683089,0.9605156786498584,0.0633663366336633,0.0376237623762376,0.0356435643564356,0.0415841584158415,0.0059405940594059,0.0693069306930693,0.1089108910891089
not-happy,1.1081779885293568,0.23346545895017026,0.0570522979397781,0.0491283676703645,0.0301109350237717,0.0380348652931854,0.0158478605388272,0.1030110935023771,0.1030110935023771
happy,5.948556678449927,5.554205107226362,0.0935374149659864,0.0544217687074829,0.0204081632653061,0.0510204081632653,0.0306122448979591,0.0850340136054421,0.0884353741496598
not-happy,5.345112528888723,2.5938004020081524,0.0536130536130536,0.0303030303030303,0.0256410256410256,0.0209790209790209,0.0023310023310023,0.0955710955710955,0.0955710955710955
happy,0.22737019796373453,1.1987979007179936,0.0828282828282828,0.0606060606060606,0.0242424242424242,0.0525252525252525,0.0282828282828282,0.0787878787878787,0.103030303030303
happy,9.355908951454849,8.090530996110273,0.0660024906600249,0.0547945205479452,0.0273972602739726,0.0423412204234122,0.0273972602739726,0.0647571606475716,0.0983810709838107
not-happy,0.8053716169691963,0.5479630889227871,0.073170731707317,0.0497560975609756,0.033170731707317,0.0507317073170731,0.024390243902439,0.08,0.0858536585365853
happy,0.1912644613303909,0.09111113511146528,0.0828402366863905,0.0621301775147929,0.0177514792899408,0.059171597633136,0.0384615384615384,0.0710059171597633,0.0917159763313609
not-happy,3.965856294808421,2.4644649836150574,0.0861423220973782,0.0586766541822721,0.0374531835205992,0.0561797752808988,0.0299625468164794,0.0786516853932584,0.0861423220973782
happy,11.06710016086517,20.990362253588764,0.0829346092503987,0.0510366826156299,0.0271132376395534,0.0510366826156299,0.0239234449760765,0.0685805422647528,0.1052631578947368
not-happy,2.0547320664084245,0.8288470081762418,0.0711538461538461,0.048076923076923,0.0423076923076923,0.0423076923076923,0.0288461538461538,0.1019230769230769,0.1
not-happy,2.2280419783741126,0.30187647816764157,0.0686046511627907,0.0546511627906976,0.0255813953488372,0.0383720930232558,0.0290697674418604,0.0848837209302325,0.0976744186046511
not-happy,3.1764798144512993,2.5956464325097426,0.0502183406113537,0.0283842794759825,0.019650655021834,0.0349344978165938,0.0087336244541484,0.0807860262008733,0.1179039301310043
not-happy,2.675320956591488,0.3548786786310854,0.0687898089171974,0.0547770700636942,0.0292993630573248,0.043312101910828,0.0229299363057324,0.0942675159235668,0.1057324840764331
not-happy,0.27138301226050326,0.7203256523562507,0.0538302277432712,0.0393374741200828,0.0351966873706004,0.0227743271221532,0.0124223602484472,0.0952380952380952,0.1304347826086956
not-happy,6.920268857205409,2.996778193065276,0.0615835777126099,0.0488758553274682,0.0293255131964809,0.053763440860215,0.0244379276637341,0.0811339198435972,0.0977517106549364
not-happy,2.2793172093136302,0.8411827389469921,0.0762711864406779,0.059322033898305,0.0282485875706214,0.0508474576271186,0.019774011299435,0.0847457627118644,0.0932203389830508
happy,1.160852993234748,0.5309349066130377,0.0833333333333333,0.0628654970760233,0.0350877192982456,0.0467836257309941,0.023391812865497,0.0804093567251462,0.0833333333333333
not-happy,0.5553634847107095,1.7057183983982402,0.0738396624472573,0.0569620253164556,0.0358649789029535,0.0569620253164556,0.0147679324894514,0.080168776371308,0.0970464135021097
happy,3.412028711690887,3.322204158010135,0.0610859728506787,0.0486425339366515,0.0271493212669683,0.0463800904977375,0.0192307692307692,0.0791855203619909,0.088235294117647
happy,1.6555953090584656,1.5698751293634077,0.050438596491228,0.0307017543859649,0.0197368421052631,0.0307017543859649,0.0109649122807017,0.0701754385964912,0.1184210526315789
happy,3.36123405595427,8.06159039349585,0.0516853932584269,0.0561797752808988,0.0292134831460674,0.0359550561797752,0.0269662921348314,0.0741573033707865,0.096629213483146
not-happy,1.732314164388093,0.6735653457643763,0.0559796437659033,0.0508905852417302,0.0229007633587786,0.0356234096692111,0.0254452926208651,0.094147582697201,0.1017811704834605
happy,3.3722304537253636,3.3794443055654635,0.0872641509433962,0.0754716981132075,0.025943396226415,0.0542452830188679,0.035377358490566,0.0589622641509434,0.1132075471698113
not-happy,224.7791417486201,240.5077908101852,0.046875,0.0216346153846153,0.0360576923076923,0.0216346153846153,0.0096153846153846,0.0973557692307692,0.126201923076923
not-happy,1.4042481895229735,0.45674627154917746,0.0513274336283185,0.0336283185840707,0.0283185840707964,0.0212389380530973,0.0212389380530973,0.095575221238938,0.0973451327433628
not-happy,1.7116373689028384,1.385775030436672,0.0668693009118541,0.0531914893617021,0.0379939209726443,0.0425531914893617,0.033434650455927,0.0759878419452887,0.1063829787234042
happy,7.528466152575019,7.1078138782390194,0.1054421768707483,0.0697278911564625,0.0493197278911564,0.0629251700680272,0.0289115646258503,0.0595238095238095,0.0952380952380952
happy,0.2032057368310208,0.04517648377100998,0.074245939675174,0.0464037122969837,0.0278422273781902,0.0487238979118329,0.0208816705336426,0.0719257540603248,0.0951276102088167
happy,9.063538381072464,10.50074827583982,0.0841799709724238,0.0885341074020319,0.0261248185776487,0.0711175616835994,0.0435413642960812,0.0507982583454281,0.0754716981132075
not-happy,3.7715957993879057,4.039144193444099,0.0662020905923344,0.0418118466898954,0.024390243902439,0.0557491289198606,0.0522648083623693,0.0627177700348432,0.0696864111498257
not-happy,2.213732174651695,1.2233140201155808,0.043222003929273,0.0314341846758349,0.0294695481335952,0.0314341846758349,0.0235756385068762,0.0844793713163064,0.0962671905697446
happy,0.24572030419314803,0.1682419494900556,0.0492264416315049,0.040787623066104,0.030942334739803,0.0323488045007032,0.0196905766526019,0.0829817158931083,0.0998593530239099
happy,0.48942771786484546,0.031840010289576955,0.0504201680672268,0.0360144057623049,0.0444177671068427,0.0264105642256902,0.0264105642256902,0.1020408163265306,0.1104441776710684
not-happy,3.714330278793472,0.22103209804813814,0.0906040268456375,0.0805369127516778,0.0302013422818791,0.0654362416107382,0.0503355704697986,0.0788590604026845,0.1057046979865771
not-happy,9.044172540725185,1.5285342195183724,0.071583514099783,0.0477223427331887,0.0216919739696312,0.0433839479392624,0.0086767895878524,0.088937093275488,0.0976138828633405
not-happy,0.8153023982879396,0.41988787996277055,0.0765124555160142,0.0516014234875444,0.0373665480427046,0.0480427046263345,0.0409252669039145,0.0782918149466192,0.1085409252669039
not-happy,1.457827291534148,0.4095489376282918,0.1075794621026894,0.0880195599022004,0.0342298288508557,0.0562347188264058,0.0464547677261613,0.0586797066014669,0.0904645476772616
happy,1.1472787198296435,2.084518458614977,0.081081081081081,0.0567567567567567,0.031081081081081,0.0635135135135135,0.0324324324324324,0.0689189189189189,0.0972972972972973
not-happy,1.9165152855481422,0.2925250187309485,0.0901771336553945,0.0579710144927536,0.0483091787439613,0.0531400966183574,0.0322061191626409,0.0660225442834138,0.1014492753623188
not-happy,1.2910293463428153,0.7816967832881148,0.068893528183716,0.0313152400835073,0.0208768267223382,0.045929018789144,0.0208768267223382,0.0939457202505219,0.1106471816283924
not-happy,0.2916487284808292,0.7404377663825519,0.0575980392156862,0.0453431372549019,0.0220588235294117,0.025735294117647,0.0208333333333333,0.0821078431372549,0.1090686274509804
happy,4.046091041451096,4.322896440517845,0.0607210626185958,0.0531309297912713,0.0360531309297912,0.0398481973434535,0.032258064516129,0.0891840607210626,0.1138519924098671
happy,1.768234736803949,2.0178079559825934,0.0754716981132075,0.050314465408805,0.0314465408805031,0.0487421383647798,0.0298742138364779,0.0660377358490566,0.0974842767295597
not-happy,2.3902184913284814,1.9132294245252115,0.0705882352941176,0.0441176470588235,0.0338235294117647,0.0323529411764705,0.0191176470588235,0.0794117647058823,0.1044117647058823
happy,23.037535083942394,26.48006097656188,0.0718816067653276,0.0613107822410148,0.0232558139534883,0.054968287526427,0.0105708245243128,0.1014799154334038,0.1057082452431289
